Duration,Refund_Policy,Description,LowPrice,HighPrice,Currency,Organizer,EventStatus,StartTime,EndTime,Title,Subtitle,url,City,Ticket_Type
NA,Contact the organizer to request a refund.,"Play a city exploration game and uncover the secrets of Trastevere, the most authentic and vibrant district of Rome. Explore its hidden treasures and experience the energetic vibe of its winding alleys and squares. Trastevere has a thousand facets and a new surprise at every corner. Let yourself be inspired! The route you’re going to follow in the city is sprinkled with unique places, fun clues and challenges, and incredible stories. The experience will play out like you’re the main characters of a movie, only that you’re experiencing everything in first person! Fun dialogue, intrigue, and unexpected interactions are guaranteed. HOW IT WORKS❓ 1. Book your tickets 🎫 2. Download the Questo app - it's free 📲 3. Head to the starting point📍 WHAT YOU’LL DO  The game is an interactive activity where you are guided by a mobile app through the city. With it, you follow directions and solve very fun puzzles, riddles, and cryptic codes. During the game, you will also visit popular and hidden places in the city while learning fun (and we mean it) stories about them. This is a storytelling experience just as much. The people doing these city exploration games gave them an average rating of 4.7/5 around the world. Join the playground too! ------------------ More about Questo 🚶‍♀️ Questo is an urban entertainment platform offering thematic real-world exploration games. It is currently available in over 150 cities 🌎 and has entertained hundreds of thousands of players already. As of today, the app offers more than 400 different experiences created by a growing network of local content creators and event organizers.",9.99,29.99,EUR,Questo - City Exploration Games,https://schema.org/EventScheduled,2024-03-12T13:00:00Z,2024-03-12T14:30:00Z,Rome Outdoor Escape Game: Return Home,"Follow clues, solve puzzles, discover new places and learn incredible stories of the city's past and present during this city adventure.",https://www.eventbrite.com/e/rome-outdoor-escape-game-return-home-tickets-655598973177,roma,Sold out
NA,Contact the organizer to request a refund.,NA,85.51,85.51,EUR,Cozymeal,https://schema.org/EventScheduled,2024-03-13T09:00:00Z,2024-03-13T12:00:00Z,Culinary Adventure in Rome - Food Tours by Cozymeal™,"Learn all about Rome's incredible culture while enjoying the city's favorite fare with Cozymeal! Join the upcoming food tour, “Culinary Adventure in Rome”, with Guide Jorge or Local Guide for a fun 3-hour experience with 8 tastings along the way.Cozymeal offers a variety of culinary experiences, including cooking classes, team building activities, food tours and private chef services. We’ll give you a unique, unforgettable experience hosted by incredible chefs and guides in over 70 cities across the U.S. and Canada. Book a culinary experience with Cozymeal and let theus take care of the rest.For additional information and dates visit Culinary Adventure in Rome",https://www.eventbrite.com/e/culinary-adventure-in-rome-food-tours-by-cozymealtm-tickets-781021715977,roma,Sold out
NA,Contact the organizer to request a refund.,NA,106.86,106.86,EUR,Cozymeal,https://schema.org/EventScheduled,2024-03-13T09:00:00Z,2024-03-13T12:00:00Z,"Iconic Eats in Rome, Italy - Food Tours by Cozymeal™","Learn all about Rome's incredible culture while enjoying the city's favorite fare with Cozymeal! Join the upcoming food tour, “Iconic Eats in Rome, Italy”, with Guide Jorge or Local Guide for a fun 3-hour experience with 8 tastings along the way.Cozymeal offers a variety of culinary experiences, including cooking classes, team building activities, food tours and private chef services. We’ll give you a unique, unforgettable experience hosted by incredible chefs and guides in over 70 cities across the U.S. and Canada. Book a culinary experience with Cozymeal and let theus take care of the rest.For additional information and dates visit Iconic Eats in Rome, Italy",https://www.eventbrite.com/e/iconic-eats-in-rome-italy-food-tours-by-cozymealtm-tickets-780336175507,roma,Sold out
NA,Contatta l'organizzatore per richiedere un rimborso.,"Join Chef Ilaria for an authentic cooking class, you will learn how to prepare fresh pasta with famous Italian sauces from scratch. After meeting Ilaria in her home, she will welcome you to show you the art of making pasta. By booking the lesson you will be able to learn: how to make pasta dough filled pasta (such as ravioli, tortellini, agnolotti, cappelletti and more) long pasta (such as fettuccine, spaghetti, tagliolini) how to make a pasta filling how to make sauces everything will be accompanied by excellent Italian wine.  After this lesson, fresh pasta will be your culinary skill! Ilaria will provide you with only the freshest, local, small-produce ingredients to show you how to make famous pasta sauces. Being a Roman chef, Ilaria's main sauces are Amatriciana, Carbonara, Cacio e Pepe, Puttanesca and more. At the end of the course we will eat everything we have prepared together and there will be a surprise dessert prepared by the chef! So, what are you waiting for? Join the course and come learn how to make pasta with Ilaria!",54.56,54.56,EUR,Ilaria,https://schema.org/EventScheduled,2024-03-12T17:30:00Z,2024-03-12T20:30:00Z,The Pasta Party,"ARE YOU READY FOR THIS UNIQUE PASTA COURSE? WE WILL PREPARE RAVIOLI, FETTUCCINE AND MORE! LUNCH OR DINNER, DESSERT & WINE INCLUDED",https://www.eventbrite.com/e/biglietti-the-pasta-party-812524090427,roma,Sold out
NA,Contatta l'organizzatore per richiedere un rimborso.,"***** ITALIANO *****  DATE CONCERTO: Tutti i Martedì sera ore 20.30 LOCATION: San Paolo entro le Mura - Via Nazionale 16/A Per Info: www.opera-lirica.com La tragica storia d'amore tra Violetta ed Alfredo va in scena nella suggestiva atmosfera della Chiesa di San Paolo entro le Mura a Roma.  Regia: Lorenzo Giossi Direttore Artistico: Giusi Cuccaro Coreografia: Francesco Sgura Costumi: Bolero Sartoria Scenografia: Gisele Simon; Personaggi: Violetta Valéry (Soprano),Aleksandra Buczek Alfredo Germont (Tenore), Emil Alekperov Giorgio Germont, (Baritono) Christian Alderete Flora Bervoix-Annina (Mezzosoprano), Sara Tiburzi Gastone, Visconte di Letorières (Tenore), Carlo Napoletani Barone Douphol (Baritono), Andrea Scorsolini Dottor Grenvil (Basso), Domenico Forte Commissionario (Basso), Giuseppe Trovato Ballerini: Francesco Sgura e Sofia Angelis Orario di apertura: h. 20.00 Orario di inizio: h. 20.30 Orario di fine: h. 22.00  Intervallo: 2 intervalli da 10 minuti  Accesso ai disabili: Si Toilette: Si  ***** ENGLISH *****  CONCERT DATES: Every Tuesday h 8.30 pm LOCATION: St. Paul's within the walls - Via Nazionale 16/A Per Info: www.opera-lirica.com Experience Giuseppe Verdi's masterwork ""La Traviata"" in the unique atmosphere of St. Paul's Within the Walls in Rome. The singers will be accompanied by strings, wind instruments, and piano.  Opening Time: h. 8.00 pm Start Time: h. 8.30 pm End Time: h. 10.00 pm Break: 2 breaks of 10 minutes Access for the disabled: Yes Restrooms: Yes FAQ - IT Come posso contattare l'organizzatore per eventuali domande? Chiamaci +39 338 1218424 Scrivici info@operaelirica.com Devo portare i biglietti stampati all'evento? Accettiamo anche i biglietti sul telefono Il nome sul mio biglietto o sulla registrazione non corrisponde al nome della persona che parteciperà, è un problema? Non c'è problema, puoi regalare i tuoi biglietti ad un amico FAQ - EN How can I contact the organizer for any questions? Call us +39 338 1218424Write to us info@operaelirica.com Do I need to print the tickets? We also accept tickets on the phone The name on my ticket or registration does not match the name of the person who will participate, is it a problem? No problem, you can give away your tickets to a friend",27.37,37.92,EUR,Opera e Lirica,https://schema.org/EventScheduled,2024-03-12T19:30:00Z,2024-03-12T21:30:00Z,La Traviata: opera originale di Giuseppe Verdi con balletto - The original opera by Giuseppe Verdi with ballet,"La Traviata: opera originale di Giuseppe Verdi con balletto - The original opera by Giuseppe Verdi with ballet.
Tutti i martedì ore 20.30",https://www.eventbrite.it/e/biglietti-la-traviata-opera-originale-di-giuseppe-verdi-con-balletto-the-original-opera-by-giuseppe-verdi-41380260473,roma,Sold out
7 ore,NA,"Il 12 e 13 marzo a Roma il “Forum Nazionale Sostenibilità e Sviluppo Aree Industriali” promosso da FICEI Un’occasione di dibattito e confronto sulle tematiche ESG e della transizione ecologica ed energetica ma anche un momento di riflessione sulle politiche da intraprendere affinché i cambiamenti in atto diventino un’opportunità di crescita sociale ed economica del paese. Sono questi gli obiettivi del “Forum Nazionale Sostenibilità e Sviluppo Aree Industriali” promosso dalla FICEI – Federazione Italiana Consorzi Enti Industrializzazione con il sostegno di EnelX e Consorzio ASI Salerno, e la partecipazione dell’Osservatorio ESG della Sapienza Università di Roma, Unioncamere, Confindustria, ANCE, SACE, Symbola, Kyoto Club e Dintec – Consorzio per l’Innovazione Tecnologica. Ore 10:00 Registrazione e Welcome coffee  Ore 10:30 Apertura Lavori:  Andrea Ferroni -  Direttore generale FICEI Relazione introduttiva: Antonio Visconti -  Presidente FICEI  1° sessione - Ore 11:00 - 13:00 “L’importanza dei criteri ESG per lo Sviluppo delle Aree Industriali” Presentazione del rapporto dell’Osservatorio ESG Ability Sapienza  Chiusura con Q&A  Modera: Chiara Lico, giornalista RAI 13:30 Light Lunch - Cortile Antico Oratorio dell’Arciconfraternita dei Bergamaschi, via di Pietra, 70 - Roma Ore 14:45 Apertura lavori: Daniele Gerolin – Vicepresidente FICEI  Relazione introduttiva:  Costanzo Carrieri Presidente ASI Taranto e Vicepresidente FICEI  2° sessione - Ore 15:00 – 17:00 “Simbiosi industriale e l’impatto della sostenibilità sui territori”  Chiusura con Q&A  Modera: Chiara Lico, giornalista RAI",0,0,EUR,FICEI – Federazione Italiana Consorzi Enti Industrializzazione,https://schema.org/EventScheduled,2024-03-12T09:00:00Z,2024-03-12T16:00:00Z,Forum Nazionale Sostenibilità e Sviluppo delle Aree Industriali,Il Forum è una due giorni (12 e 13 marzo) promossa dalla FICEI – Federazione Italiana Consorzi Enti Industrializzazione,https://www.eventbrite.it/e/biglietti-forum-nazionale-sostenibilita-e-sviluppo-delle-aree-industriali-849379004467,roma,NA
3 ore 30 minuti,NA,"📣 TRANSITIONING ENERGY IN THE MEDITERRANEAN. Output from WEC Med cross-regional collaboration initiative and OMEC Mediterranean Energy Perspectives 📍 Rome (Sala Convegni “Gianfranco Imperatori, Civita, Piazza Venezia 11) + live streaming 🗓️ March 12th 2024, 2.00 pm - 5.30 pm CET time The event will be held in English with simultaneous translationFor any further need: segreteria@wec-italia.org ---------------------------------------------------------------------------------------------------------- As the current geopolitical crisis is affecting energy markets at the global level, the Euro-Mediterranean region finds itself once again at the centre of ongoing energy dynamics, pushing energy to the forefront of governments and industry agendas and highlighting the need for a concerted and effective response. Concurrently, as it also emerged from COP28, the global challenge of climate change remains yet unresolved. Nevertheless, this crisis could also be an opportunity for our common space. A chance to use the current energy landscape to reaffirm the Mediterranean Region as the main bridge between Europe, Africa and the Middle East and to collectively succeed the energy transition and climate issues. In this context, WEC Italy (Italian National Committee of the World Energy Council) fosters the international dialogue on Euro MED energy Transition, coordinating the WEC Med cross-regional collaboration initiative, developed in collaboration with OMEC (Organisation Méditerranéenne de l'Energie et du Climat) and WEC General Secretariat, with Vice Chairs of Africa, Europe, the Gulf States and the Middle East which aims to strengthen regional dialogue and cooperation in the Mediterranean basin. The main deliverable of the first year of work of the Initiative will be the ''WEC MED Energy Transition Checklist'', a map of the energy agenda of the Area which highlights the challenges the Region is facing in the medium-long term; a document developed thanks to the contribution of WEC Mediterranean national Committees and the main stakeholders active in the process, including OMEC, MEDREG, MEDTSO, WFP, industry sector, Universities and IFIs. Starting with the main findings of the last edition of OMEC’s Mediterranean Energy Perspectives publication, the Conference will be an important occasion to delve in-depth into the most important issues related to energy transition and energy security, with institutional representatives, international organizations, and stakeholders of the national and international energy scene, addressing both challenges and opportunities in a context of great uncertainty, where the choices made today for the region will shape our common future and are crucial to help stirring away from unsustainable current trends. ------------------------------------------------------------------------------------------------------- 👉 AGENDA 👈 ------------------------------------------------------------------------------------------------------ By registering you allow WEC Italy to recorder and share pictures and video from the event and to subscribe your address on WEC Italy's mailing list for future communication (you can unsubs from the mailing list in any time).",0,0,EUR,WEC Italia,https://schema.org/EventScheduled,2024-03-12T13:00:00Z,2024-03-12T16:30:00Z,Transitioning Energy in the Mediterranean,An international high level panel to deepen the most important issues of energy transition and energy security in the area,https://www.eventbrite.it/e/biglietti-transitioning-energy-in-the-mediterranean-795394324837,roma,NA
30 minutes,NA,"""AMOR X NOTORIUS” Anche sabato 24 febbraio ci vediamo al NOTORIUS CLUB ROMA! Il DJ della serata sarà NO ICON, un importante DJ romano, ex resident DJ dell'Art Cafè, e ANDREA ZATTA , un DJ emergente della scena romana Prenota il tuo tavolo tramite il tuo PR o prenota il biglietto dalla lista tramite il link in bio. Il prezzo base del tavolo è di 500€ per 12/15 persone e la lista è gratuita per le ragazze fino alle 00:30 e costa 20€ per i ragazzi. Ci vediamo sabato 24 febbraio 2024 per un altro sabato targato amor"" GIVE YOUR EARTH TO MUSIC WITH AMOR!",0,0,USD,Amor_officialparty,https://schema.org/EventScheduled,2024-03-12T21:30:00Z,2024-03-12T22:00:00Z,AMOR X NOTORIUS,"""AMOR X NOTORIUS”

Anche sabato 24 febbraio ci vediamo al NOTORIUS CLUB ROMA!",https://www.eventbrite.com/e/amor-x-notorius-tickets-847378230097,roma,NA
3 ore,NA,"ROMA 12 marzo 2024 ore 17.00 CeSPI - Centro Studi di Politica Internazionale Piazza Venezia, 11 PROGRAMMA Saluti Daniele Frigeri – Direttore CeSPI Nicola Carnovale - Direttore generale Fondazione Bettino Craxi ETS Interventi Leila El Houssi - Sapienza Università di Roma Gennaro Gervasio – Università Roma Tre Mattia Giampaolo - CeSPI Per l’accesso in sala è necessario accreditarsi tramite uno dei seguenti canali: NB: è necessario inserire nome e cognome di ciascuna persona che si intende accreditare. Fondazione Bettino Craxi ETS CeSPI",0,0,EUR,Fondazione Bettino Craxi,https://schema.org/EventScheduled,2024-03-12T16:00:00Z,2024-03-12T19:00:00Z,"Presentazione del volume: ""Il Maghreb contemporaneo""",Evento di presentazione del volume,https://www.eventbrite.it/e/biglietti-presentazione-del-volume-il-maghreb-contemporaneo-851365927407,roma,NA
NA,NA,NA,0,0,EUR,IDOS,https://schema.org/EventScheduled,2024-03-12T10:00:00Z,2024-03-12T12:00:00Z,Presentazione del Rapporto Immigrazione e Imprenditoria 2023,Presentazione dell'annuale rapporto sull'imprenditoria immigrata di Idos e Cna,https://www.eventbrite.it/e/presentazione-del-rapporto-immigrazione-e-imprenditoria-2023-tickets-845984100217,roma,Sold out
3 ore,NA,"Che Cosa è Monethica? - Un progetto sociale. Nasce per aiutare e sostenere concretamente cittadini, famiglie, micro piccole medie imprese, associazioni, Onlus Fondazioni, Comuni e Regioni - Un progetto Culturale. Ci occupiamo di fare Educazione Finanziaria, Formazione per la crescita personale e professionale. Abbiamo creato l'Università dei Valori, la nostra accademia formativa.   - Un progetto Economico. Abbiamo ideato, la prima piattaforma al mondo che utilizza un inedito modello economico circolare solidale generativo in grado di facilitare gli scambi commerciali mettendo in contatto più velocemente cittadini con imprese e imprese con imprese (B2C, B2B, B2E, B2G, P2P). Perché entrare in Monethica? - Aumento potere di acquisto  - Incremento fatturato - Abbattimento pressione Fiscale - Gestione intelligente dei flussi di cassa  - Fidelizzazione clienti - Accesso al credito senza interessi  - Entrate automatiche - Welfare Aziendale - Solidarietà e Donazioni  - Costruzione di una Comunità Etica Di seguito un breve video: https://youtu.be/JFJczIpBHDw?si=bPpH5vmSawV57Kbr",0,0,EUR,Monethica™,https://schema.org/EventScheduled,2024-03-12T17:00:00Z,2024-03-12T20:00:00Z,TORNIAMO A CRESCERE INSIEME,"Serata Conviviale per incontrare e conoscere imprenditori, professionisti e cittadini impegnati nella costruzione di un mondo migliore.",https://www.eventbrite.it/e/biglietti-torniamo-a-crescere-insieme-852830919237,roma,NA
2 ore 59 minuti,NA,"Salve a tutt* e benvenuti al nuovo evento ludico dedicato al gioco da tavolo moderno, organizzato da Officina Ludica APS assieme al Comitato di Quartiere della Montagnola. Gli eventi infrasettimanali avvengono sempre di martedì, sono gratuiti ed aperti a tutti (è richiesta la prenotazione via Eventbrite) e hanno luogo presso la Casa del Municipio VIII di Via Barbana 57 a Roma, nel quartiere della Montagnola. Ci teniamo a segnalare che questa sede, di proprietà comunale, è un bene sequestrato alle mafie che è stato completamente recuperato e reso accessibile per tutti (c’è una rampa di accesso e un bagno attrezzato). L’orario di apertura è dalle ore 20.00 (può variare in funzione degli altri eventi ospitati nella sala) alle ore 23.59. I posti sono, per motivi di spazio ed arredo, limitati. Come funziona l’evento? L’evento è gratuito, non a scopo di lucro, aperto a tutti e avviene grazie al lavoro dei volontari. Cosa si fa? Nel corso della serata avrete modo di trovare tavoli, giochi ma soprattutto persone con le quali giocare e parlare. Se siete già dei veterani del gioco da tavolo moderno potete portare il vostro titolo preferito, organizzare un tavolo di gioco, oppure sedervi ad un tavolo già esistente. Oppure se siete dei neofiti, nessuna paura! Troverete anche dei dimostratori volontari che sceglieranno assieme a voi un gioco adatto, vi spiegheranno le regole in modo semplice e veloce e molto probabilmente giocheranno con voi, se non tutta la partita, le prime mosse. Per seguire le nostre attività o per avere maggiori informazioni, i nostri canali sono: e-mail: info@officinaludicaaps.org Facebook: facebook.com/OfficinaLudicaAps Instagram: instagram.com/officina.ludica Contribuisci alle spese ed ai nostri progetti: linktr.ee/officina.ludica Vuoi conoscere anche le altre attività del Comitato di Quartiere? Fai bene perché possono essere sia interessanti che utili. Il canale Facebook è facebook.com/CdQMontagnola :: Informativa sul trattamento dei dati  personali :: Si fa presente agli interessati che la partecipazione all'evento prevede la realizzazione di riprese foto/audio/video e che queste saranno trattate e conservate nel rispetto della normativa europea di cui al Reg. UE 679/2016 (GDPR). Le immagini potranno essere pubblicate sui siti o sulle pagine social riconducibili all’Officina Ludica APS nonché pubblicate su siti o organi d'informazione, digitali e non, relativamente all'evento. È in ogni caso esclusa qualunque utilizzazione che possa arrecare pregiudizio all'onore, alla reputazione o al decoro della persona ritratta, ripresa o registrata.",0,0,EUR,officina.ludica,https://schema.org/EventScheduled,2024-03-12T20:00:00Z,2024-03-12T22:59:00Z,montagnola.ludica | evento 76 | 12 marzo 2024,"Benvenuti alla montagnola.ludica, l'evento dedicato ai giochi da tavolo del martedì sera!",https://www.eventbrite.it/e/biglietti-montagnolaludica-evento-76-12-marzo-2024-857894183597,roma,NA
NA,NA,NA,0,0,USD,Fondazione Ernesta Besso,https://schema.org/EventScheduled,2024-03-12T09:30:00Z,2024-03-12T18:30:00Z,INTERNATIONAL CONFERENCE: LAW AND THE OTHERS,Managing Diversity and Marginality in Medieval Canon Law,https://www.eventbrite.co.uk/e/international-conference-law-and-the-others-tickets-859741067677,roma,Sold out
2 hours,NA,"Al via la seconda edizione della rassegna romana “NABA Story First”,  all'interno del palinsesto di eventi milanesi e romani “NABA Media Explorer”, ideato da Vincenzo Cuccia (Media Design and New Technologies e Set Design Area Leader) per valorizzare l’unicità dell’Area Media Design and New Technologies dell’Accademia.  “Story First” è un’iniziativa nata nell’ambito del Master Accademico in Screenwriting for Series del campus romano. Questa serie di incontri dedicati alle narrazioni seriali, ideati e moderati da Francesca Staasch (Course Advisor Leader dello stesso Master), da quest’anno in collaborazione con Cinematografo nell’ambito del format “Cinematografo incontra”, si terrà presso Casa del Cinema di Roma a Villa Borghese (Largo Marcello Mastroianni 1, Roma). Gli appuntamenti, con cadenza mensile fino a maggio, coinvolgeranno in prima persona alcuni tra i protagonisti del settore audiovisivo per far conoscere le figure di spicco del grande e del piccolo schermo e sono rivolti agli addetti ai lavori, agli studenti e a tutti gli appassionati di cinema e serialità. Il 12 marzo alle 17.00 presso la Casa del Cinema di Roma si terrà il secondo appuntamento dal titolo: “Da Rocco Schiavone a Prisma. Come Cross Productions immagina la fiction che sarà.” Talk con Martina Barsotti, Produttrice Creativa e Marzio Paoltroni, Responsabile Coordinamento Editoriale di Cross Productions Moderano Francesca Staasch per NABA e Lorenzo Ciofani per la Rivista del Cinematografo",0,0,EUR,"NABA, Nuova Accademia di Belle Arti",https://schema.org/EventScheduled,2024-03-12T16:00:00Z,2024-03-12T18:00:00Z,NABA Story First,Da Rocco Schiavone a Prisma. Come Cross Productions immagina la fiction che sarà,https://www.eventbrite.com/e/naba-story-first-tickets-844952875797,roma,NA
3 hours 30 minutes,NA,NA,0,0,USD,Pierrot Le Fou,https://schema.org/EventScheduled,2024-03-12T20:30:08Z,2024-03-13T00:00:18Z,Stand Up Con I Tuoi - Open Mic,Stand con i tuoi l'open mic di stando comodi e pierrot le fou. 3 euro con tessera associativa 2024,https://www.eventbrite.com/e/stand-up-con-i-tuoi-open-mic-tickets-848204872607,roma,NA
1 ora,NA,interviene Romana Petri  con Giulia Caminito e Paolo Di Paolo,0,0,EUR,Spazio Sette Libreria,https://schema.org/EventScheduled,2024-03-12T17:30:00Z,2024-03-12T18:30:00Z,"Presentazione di ""Adelaida""",di Adrián N. Bravi (Nutrimenti),https://www.eventbrite.it/e/biglietti-presentazione-di-adelaida-852364825137,roma,NA
2 ore,NA,"______________________________________________________🗓 Martedì 12 marzo, ore 21:30📍 Shelob Viale Tirreno 55 (metro conca d'oro)⛔ Posti limitati❌ no tessere🎟️ contributo artistico 3€",0,0,EUR,Roma Comedy Club,https://schema.org/EventScheduled,2024-03-12T20:30:00Z,2024-03-12T22:30:00Z,L'Open Mic del Roma Comedy Club,"Sette comici, 1h di spettacolo, tanto altro ⌛️",https://www.eventbrite.com/e/biglietti-lopen-mic-del-roma-comedy-club-855887932847,roma,NA
2 ore,NA,"""Non so distinguere un film dall'altro. Per me ho sempre girato lo stesso film. Quel che so è che ho voglia di raccontare, l'unico gioco che valga la pena giocare"" (Federico Fellini) 📍Martedì 12 Marzo 21:30 - Zalib, Roma RICCARDO COTUMACCIO legge FELLINI - - - - - INGRESSO GRATUITO Prenotazione posti consigliata - - - - - Due martedì al mese saremo allo Zalib a Trastevere ✨ - - - - - Calendario Febbraio: 📍Martedì 12 Marzo 21:30 RICCARDO COTUMACCIO legge FELLINI 📍Martedì 26 Marzo 21:30 MOX legge LUCIO DALLA - - - - - RICCARDO COTUMACCIO Giornalista. Speaker di Teleradiostereo; autore e voce del podcast Extra Time; volto del Late Night Monk. - - - - - We Reading è un’idea differente. Sono lettori e letture che non ti aspetti. È un nuovo modo di vivere la parola scritta attraverso la voce e lo stare insieme. Sono incontri in cui un lettore non convenzionale sceglie secondo il proprio gusto l’autore o il tema dell’incontro e come impostarlo: dalla semplice lettura al dialogo, fino alla performance. We Reading è anche un portale, un network di gruppi di ragazzi, tutti volontari, che scelgono di riproporre questa forma di spettacolo nella propria città, a Bologna, a Torino, a Milano come in tante altre.",0,0,EUR,We Reading | Roma,https://schema.org/EventScheduled,2024-03-12T20:30:00Z,2024-03-12T22:30:00Z,We Reading | Riccardo Cotumaccio legge Fellini,Due martedì al mese saremo allo Zalib a Trastevere ✨,https://www.eventbrite.it/e/biglietti-we-reading-riccardo-cotumaccio-legge-fellini-860034003857,roma,NA
2 ore,NA,"MARTEDÌ 12 MARZO 
INGRESSO 5€ 
SENZA TESSERA
 DOPO LE 21 AL CHUPA
 L. DI S. LUCA EVANGELISTA
 CONSUMAZIONE OBBLIGATORIA 5€",0,0,USD,STAND-UP COMEDY ROMA,https://schema.org/EventScheduled,2024-03-12T20:30:00Z,2024-03-12T22:30:00Z,STAND-UP COMEDY ROMA,MARTEDÌ I MIGLIORI COMICI D'ITALIA VI ASPETTANO AL CHUPA.,https://www.eventbrite.com/e/biglietti-stand-up-comedy-roma-850085367217,roma,NA
4 hours,NA,"🌍 Every Tuesday night, make new friends in Rome! Meet new people and network with international folks at Angelico Boxbistro in Borgo Angelico, a pedestrian area near Vatican City. Angelico Boxbistro offers natural, flavorful, and balanced cuisine. Their products are handcrafted day by day, enhancing the quality of raw materials. This event provides an excellent opportunity to network and socialize with fellow expats in a friendly and casual atmosphere. Perfect for making new friends and expanding your network. Are you new to our network and meetup? The best thing is to greet the host first or before sitting so that we can help you meet others. Cost: €15 entrance fee comes with appetizers + 1 drink. * Reservations are required to attend this event 👉 Click here to book your spot & more info 📸 Check out videos from our past meetups Thank you Expats living in Rome ( #RomeExpats )",0,0,EUR,Expats Living in Rome,https://schema.org/EventScheduled,2024-03-12T18:30:00Z,2024-03-12T22:30:00Z,#RomeExpats: International Social Exchange | Metro Ottaviano,"If you are an expat living in Rome or visiting the city, this is the perfect event to make friends and network in the city.",https://www.eventbrite.ie/e/romeexpats-international-social-exchange-metro-ottaviano-tickets-858210429497,roma,NA
NA,NA,"ROMEDY - OPEN MIC! Evento GRATUITO al Charleston Comedy Club, MARTEDÌ OPEN MIC! Charleston Club è uno studio di registrazione di alto livello che la sera cambia abito e si trasforma in un suggestivo live club, dove l’atmosfera, l’alta qualità d’ascolto e una scelta ricercata di vini, birra artigianale e selezioni gastronomiche accompagnano ogni esperienza di spettacolo. Presso il locale potrai, oltre a bere cocktails eccellenti, anche degustare un menù nel quale puoi trovare i dumplings, ravioli cinesi artigianali con ripieno di black angus o pollo e verza o funghi porcini e pollo, ancora panini con tartare di danese con stracciata di bufala e spinacino croccante, i wrap di pulled pork o ancora i club sandwich più invitanti della notte romana oltre a tante sfiziosità a rotazione fuori menù come le puntarelle fresche alla romana.Ebbene sì: torna finalmente l’Open Mic più imprevedibile della capitale. Lo abbiamo fatto di nuovo, ma meglio: i talenti comici più raffinati del panorama romano si alterneranno sul palco del Charleston con pezzi inediti, freschi e - spesso - fallimentari. Tutti i MARTEDI, comici sempre diversi si esibiranno senza filtri per, provare e affinare i loro pezzi a cuore aperto. L’unico metro di valutazione? Come sempre, il pubblico. A moderare la serata il nostro ALESSIO LUPO  mentre, sul palco, artisti sconosciuti e ospiti a sorpresa daranno il tocco finale alla serata perfetta per gli appassionati di stand up, imprevisti e fuori programma. ENTRATA CON TESSERA ARCI",0,0,EUR,AL MURETTO ass. cult. San Lorenzo SMS,https://schema.org/EventScheduled,2024-03-12T20:30:00Z,2024-03-12T22:30:00Z,ROMEDY~OPEN MIC~CHARLESTON COMEDY CLUB,ROMEDY~OPEN MIC~CHARLESTON COMEDY CLUB~EVENTO GRATUITO,https://www.eventbrite.it/e/romedyopen-miccharleston-comedy-club-tickets-850958579017,roma,Sold out
1 ora 30 minuti,NA,"Con una scrittura più matura e la sua consueta naturalezza nell'affrontare tematiche complesse, Alice Urciuolo, sceneggiatrice delle serie “Skam” e “Prisma”, entra con questo romanzo nelle pieghe delle relazioni amorose manipolatorie, raccontando l’ambiguità e le forme mutevoli della dipendenza emotiva. Milena Cervi ha quindici anni quando sua madre Angelica entra nella Chiesa della Verità, un culto nato a Roccanuova, paese tra le montagne della Ciociaria, e presto diffusosi in tutta Italia. Il leader spirituale di questa Chiesa, che molti definiscono una «setta», è Tiziano Valentini, ex impiegato di banca e padre di famiglia. I suoi fedeli giurano che compia opere straordinarie, i suoi detrattori sostengono con uguale convinzione che sia un truffatore. Nel corso del tempo, Milena assiste impotente al cambiamento della madre: Angelica fa continue donazioni in denaro e si mostra sempre più incapace di riconoscere le ambiguità del culto di cui fa parte, mentre suo marito, pur di non separarsi da lei, l’asseconda e spera in un suo ravvedimento. Così, per sfuggire al destino che sembra inghiottire la sua famiglia, a vent’anni Milena decide di trasferirsi a Roma. Qui incontra Emanuele, un uomo più grande di lei nel quale crede di vedere la cifra del suo riscatto. La loro relazione all’inizio si presenta come un perfetto sogno d’amore, ma presto assume i contorni di un rapporto manipolatorio, di un legame tanto più doloroso quanto più difficile da spezzare. Un legame non così diverso da quello che tiene stretta sua madre a Tiziano. Con La verità che ci riguarda Alice Urciuolo racconta l’eredità emotiva che viene trasmessa di madre in figlia e le infinite distorsioni dell’amore.",0,0,EUR,Moby Dick Biblioteca Hub Culturale,https://schema.org/EventScheduled,2024-03-12T17:00:00Z,2024-03-12T18:30:00Z,“La verità che ci riguarda” di Alice Urciuolo,"di Alice Urciuolo (66Thand2nd, 2023)",https://www.eventbrite.it/e/biglietti-la-verita-che-ci-riguarda-di-alice-urciuolo-850710687567,roma,NA
